country_id,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
TUR,38.42759,27.21547,307.03,0.36,0.57,2024-10-11,48,N20,VIIRS,n,2.0NRT,288.77,0.65,N
TUR,38.45464,27.26137,302.94,0.36,0.57,2024-10-11,48,N20,VIIRS,n,2.0NRT,288.43,0.58,N
TUR,38.65768,30.61743,297.4,0.53,0.67,2024-10-11,48,N20,VIIRS,n,2.0NRT,283.25,1.72,N
TUR,38.65844,30.61341,295.5,0.53,0.67,2024-10-11,48,N20,VIIRS,n,2.0NRT,281.29,0.86,N
TUR,38.73804,26.92892,302.21,0.34,0.56,2024-10-11,48,N20,VIIRS,n,2.0NRT,289.99,0.57,N
TUR,38.73909,26.94592,311.19,0.34,0.56,2024-10-11,48,N20,VIIRS,n,2.0NRT,291.34,1.93,N
TUR,38.74989,26.94635,299.86,0.34,0.56,2024-10-11,48,N20,VIIRS,n,2.0NRT,288.8,1.14,N
TUR,39.11437,27.51091,297.93,0.36,0.57,2024-10-11,48,N20,VIIRS,n,2.0NRT,286.84,0.85,N
TUR,39.1668,27.62977,301.69,0.36,0.57,2024-10-11,48,N20,VIIRS,n,2.0NRT,287.88,0.94,N
TUR,39.16747,27.62985,302.11,0.36,0.57,2024-10-11,48,N20,VIIRS,n,2.0NRT,288.13,0.84,N
TUR,39.86654,26.24351,305.8,0.59,0.53,2024-10-11,48,N20,VIIRS,n,2.0NRT,290.31,1.7,N
TUR,39.86673,26.24181,309.0,0.59,0.52,2024-10-11,48,N20,VIIRS,n,2.0NRT,290.44,1.62,N
TUR,40.18659,29.22306,301.23,0.41,0.6,2024-10-11,48,N20,VIIRS,n,2.0NRT,286.19,0.45,N
TUR,41.01443,27.96063,299.63,0.33,0.56,2024-10-11,48,N20,VIIRS,n,2.0NRT,288.23,0.65,N
TUR,41.0186,28.55392,299.79,0.36,0.57,2024-10-11,48,N20,VIIRS,n,2.0NRT,287.48,0.73,N
TUR,41.21398,27.87914,304.49,0.33,0.55,2024-10-11,48,N20,VIIRS,n,2.0NRT,285.41,0.77,N
