country_id,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
TUR,38.42661,27.2148,304.73,0.48,0.48,2024-10-05,35,N,VIIRS,n,2.0NRT,289.89,1.0,N
TUR,38.45293,30.87511,298.2,0.37,0.58,2024-10-05,35,N,VIIRS,n,2.0NRT,276.96,0.44,N
TUR,38.67692,27.77021,301.27,0.51,0.49,2024-10-05,35,N,VIIRS,n,2.0NRT,286.55,0.38,N
TUR,38.7383,26.92883,327.17,0.46,0.47,2024-10-05,35,N,VIIRS,n,2.0NRT,292.77,2.45,N
TUR,38.73897,26.94588,309.81,0.46,0.47,2024-10-05,35,N,VIIRS,n,2.0NRT,293.08,1.47,N
TUR,38.74319,26.94744,305.23,0.46,0.47,2024-10-05,35,N,VIIRS,n,2.0NRT,291.51,1.47,N
TUR,38.7474,26.94908,314.23,0.46,0.47,2024-10-05,35,N,VIIRS,n,2.0NRT,290.68,1.64,N
TUR,39.16782,27.63423,299.01,0.49,0.48,2024-10-05,35,N,VIIRS,n,2.0NRT,288.68,1.32,N
TUR,39.48248,30.04024,297.57,0.63,0.54,2024-10-05,35,N,VIIRS,n,2.0NRT,281.99,1.03,N
TUR,39.86533,26.24531,303.13,0.4,0.44,2024-10-05,35,N,VIIRS,n,2.0NRT,292.38,0.79,N
TUR,40.76319,32.21628,295.19,0.37,0.58,2024-10-05,37,N,VIIRS,n,2.0NRT,280.35,0.42,N
TUR,40.76571,29.52685,302.16,0.55,0.51,2024-10-05,37,N,VIIRS,n,2.0NRT,291.24,2.05,N
TUR,40.94568,31.3974,296.74,0.34,0.56,2024-10-05,37,N,VIIRS,n,2.0NRT,286.65,0.32,N
TUR,41.01969,28.55278,301.22,0.49,0.48,2024-10-05,37,N,VIIRS,n,2.0NRT,289.05,1.0,N
TUR,41.172,32.63063,302.07,0.38,0.59,2024-10-05,37,N,VIIRS,n,2.0NRT,285.78,0.41,N
TUR,41.17459,32.63561,300.34,0.38,0.59,2024-10-05,37,N,VIIRS,n,2.0NRT,286.55,0.66,N
TUR,41.17587,32.63099,297.95,0.38,0.59,2024-10-05,37,N,VIIRS,n,2.0NRT,285.93,0.66,N
TUR,41.17709,32.63345,301.39,0.38,0.59,2024-10-05,37,N,VIIRS,n,2.0NRT,287.87,1.17,N
TUR,41.25529,31.41732,306.04,0.33,0.55,2024-10-05,37,N,VIIRS,n,2.0NRT,287.8,1.5,N
TUR,41.2563,31.41349,346.55,0.33,0.55,2024-10-05,37,N,VIIRS,n,2.0NRT,289.07,3.95,N
TUR,41.26505,31.42194,304.03,0.33,0.55,2024-10-05,37,N,VIIRS,n,2.0NRT,289.69,1.35,N
TUR,41.79708,26.70099,302.76,0.38,0.44,2024-10-05,37,N,VIIRS,n,2.0NRT,288.13,0.7,N
